Question,Position,Average Price,Current Price,Realized PnL,Total Invested,Unrealized PnL,Overall PnL,Overall PnL (%)
Will Tempo launch a token by September 30 2026? - Yes 🟢,67.29109534,0.728179,0.49,0,99.999923,-32.708828157114,-32.708828157114,-0.32708853342931077
Will Magdalena Andersson be the next Prime Minister of Sweden? - Yes 🟢,65.9948883,0.69,0.66,0,68.994656,-2.9997676499999955,-2.9997676499999955,-0.04347826083805672
Will s1mple retire by June 30? - No 🔴,65.6157866,0.929197,0.91,0,66.999991,-1.3842046762199942,-1.3842046762199942,-0.020659774062059117
"Will OpenAI not IPO by December 31, 2026? - Yes 🟢",65.46901285999999,0.702622,0.46,0,99.999932,-34.53091921330201,-34.53091921330201,-0.3453094269434305
Will Oscar Piastri be the 2026 F1 Drivers Champion? - Yes 🟢,64.9967474,0.100995,0.065,0,100.989946,-35.9931988102,-35.9931988102,-0.35640378310728077
Will the Florida Panthers win the 2026 NHL Stanley Cup? - Yes 🟢,64,0.032,0.032,0,64,0,0,0
Will Germany win Group E in the 2026 FIFA World Cup? - Yes 🟢,63.94499775,0.73,0.75,0,62.239798,1.70519994,1.70519994,0.027397260190336736
Will MegaETH perform an airdrop by June 30? - Yes 🟢,63.041181543,0.946999,0.597,0,99.999893,-36.958711053381,-36.958711053381,-0.3695875059924415
"Starmer out by December 31, 2026? - Yes 🟢",62,0.58,0.62,0,58,4,4,0.06896551724137931
Will France win Eurovision 2026? - Yes 🟢,60.5177202685,0.041042,0.0605,0,41.054021,19.463699189826002,19.463699189826002,0.4740997036520735
Will Bulgaria win Eurovision 2026? - Yes 🟢,60.4829017925,0.030599,0.0605,0,30.590352,29.892549528885002,29.892549528885002,0.9771888054405192
Will Avengers: Doomsday have the best domestic opening weekend in 2026? - Yes 🟢,60.22429230999999,0.692411,0.695,0,59.999946,0.22434632056199177,0.22434632056199177,0.0037391087078976998
Will Italy win Eurovision 2026? - Yes 🟢,59.998449599999994,0.05,0.06,0,49.998708,9.999741599999993,9.999741599999993,0.19999999999999984
Will there be at least 1000 measles cases in the U.S. in 2026? - Yes 🟢,59.16630389,0.67268,0.995,0,39.999989,19.166314643040003,19.166314643040003,0.4791579978444495
Will TISZA – Respect and Freedom Party (TISZA) win the most seats in the next Hungarian parliamentary election? - Yes 🟢,59,0.59,0.59,0,59,0,0,0
"Israel x Hamas ceasefire cancelled by March 31, 2026? - No 🔴",58.445944589999996,0.739999,0.865,0,49.999931,8.446013317565999,8.446013317565999,0.16892049946160925
"SCOTUS accepts sports event contract case by July 31, 2026? - No 🔴",58.09,0.725675,0.785,0,53.69995,4.390050000000002,4.390050000000002,0.08175147276673446
Will Croatia win the 2026 FIFA World Cup? - Yes 🟢,57.499869072500005,0.011395,0.0115,0,56.97487,0.5249988045750058,0.5249988045750058,0.009214567836223335
Will the Montreal Canadiens win the 2026 NHL Stanley Cup? - Yes 🟢,56.998929255,0.03,0.0285,0,59.998873,-2.999943645000002,-2.999943645000002,-0.04999999991666513
"AI Industry Downturn by December 31, 2026? - Yes 🟢",56.10667972000001,0.349334,0.196,0,99.999851,-43.89317157237999,-43.89317157237999,-0.43893236973303085
Will Ukraine win Eurovision 2026? - Yes 🟢,54.999017535,0.08,0.055,0,79.998571,-24.999553424999995,-24.999553424999995,-0.31249999984374716
No one announced as next James Bond? - Yes 🟢,54.84293256,0.379264,0.52,0,39.999904,14.843028763008,14.843028763008,0.3710766096590632
Will Taylor Swift be the top Spotify artist for 2026? - Yes 🟢,53.9514,0.236211,0.135,0,94.399364,-40.447964039999995,-40.447964039999995,-0.42847708211254465
Will xAI have the best AI model at the end of June 2026? - Yes 🟢,53.66844,0.138392,0.1085,0,68.454219,-14.785778880000002,-14.785778880000002,-0.2159951438493514
Will CD win the most seats in the 2026 Colombian Senate election? - Yes 🟢,52.477636364999995,0.243491,0.105,0,121.69364,-69.216003217383,-69.216003217383,-0.5687725604837114
Khamenei out as Supreme Leader of Iran in 2026? - No 🔴,51.739129399999996,0.689999,0.595,0,59.999912,-8.260782443480004,-8.260782443480004,-0.13767990932186705
Will OpenAI have the best AI model at the end of June 2026? - Yes 🟢,50,0.18,0.1,0,90,-40,-40,-0.4444444444444444
Will Karrin Taylor Robson win the 2026 Arizona Governor Republican primary election? - No 🔴,49.35,0.75,0.987,0,37.5,11.850000000000001,11.850000000000001,0.31600000000000006
Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination? - Yes 🟢,48.45,0.09,0.095,0,45.9,2.5500000000000043,2.5500000000000043,0.05555555555555565
Will Villarreal CF win on 2025-12-14? - Yes 🟢,48,0.57,0.48,0,57,-9,-9,-0.15789473684210525
Will Apple be the largest company in the world by market cap on June 30? - Yes 🟢,47.74126728900001,0.133997,0.0955,0,66.986247,-19.244979757325993,-19.244979757325993,-0.28729747700786984
Will Spain win Group H in the 2026 FIFA World Cup? - Yes 🟢,47.2535,0.8,0.805,0,46.96,0.29350000000000165,0.29350000000000165,0.006250000000000036
Will Elon Musk win the 2028 US Presidential Election? - Yes 🟢,46,0.010725,0.0115,0,42.9,3.1000000000000014,3.1000000000000014,0.0722610722610723
"Russia x Ukraine ceasefire by March 31, 2026? - No 🔴",45.609751605,0.819999,0.935,0,39.999947,5.6098043254829975,5.6098043254829975,0.14024529396208943
Will Sinners win Best Cinematography at the 98th Academy Awards? - Yes 🟢,45.49784421,0.62,0.455,0,61.997062,-16.499218230000004,-16.499218230000004,-0.2661290341468117
Will Bilibili Gaming win the LPL 2026 season? - Yes 🟢,44,0.39,0.44,0,39,5,5,0.1282051282051282
Will Jia Yueting enter mainland China by June 30? - No 🔴,42.505492614,0.909999,0.967,0,39.999954,2.505538350041995,2.505538350041995,0.06263853078536027
Will Google have the best AI model at the end of March 2026? - Yes 🟢,42.495748725,0.78,0.425,0,77.992198,-35.496448935000004,-35.496448935000004,-0.4551282031441145
Will Iliana Iotova win the next Bulgarian presidential election? - Yes 🟢,42,0.434,0.42,0,43.4,-1.3999999999999986,-1.3999999999999986,-0.032258064516129004
Will Trump visit China by April 30? - Yes 🟢,41.204818350000004,0.829999,0.855,0,39.999951,1.2048674427700021,1.2048674427700021,0.030121722968360687
Will the San Antonio Spurs make the NBA Playoffs? - Yes 🟢,41.076950000000004,0.820977,0.991,0,34.029497,7.047453350000005,7.047453350000005,0.20709836968792122
Will Netflix close Warner Bros. acquisition by end of 2026? - No 🔴,40.5,0.824074,0.75,0,44.499996,-3.999996000000003,-3.999996000000003,-0.08988755864157837
Will Burt Jones win the 2026 Georgia Governor Republican primary election? - Yes 🟢,40,0.65,0.4,0,65,-25,-25,-0.3846153846153847
"Will MetaMask launch a token by September 30, 2026? - Yes 🟢",39.655171814999996,0.869999,0.345,0,99.999884,-60.34471173247301,-60.34471173247301,-0.6034478173241982
Will Anthropic have the best AI model for coding on March 31? - Yes 🟢,38.055099999999996,0.398771,0.19,0,79.869844,-41.814743590000006,-41.814743590000006,-0.5235360618708609
Will Tarcisio de Freitas win the 2026 Brazilian presidential election? - Yes 🟢,35.5012039115,0.147581,0.0355,0,147.586005,-112.08480100295301,-112.08480100295301,-0.7594541298340112
Will the Republican Party control the House after the 2026 Midterm elections? - Yes 🟢,35,0.19,0.175,0,38,-3,-3,-0.07894736842105263
"Bitcoin Up or Down - February 13, 2:00PM-2:05PM ET - Yes 🟢",35,0.5,0.035,0,500,-465,-465,-0.93
Will Connor McDavid win the 2025–2026 NHL Art Ross Trophy? - Yes 🟢,34,0.47,0.34,0,47,-13,-13,-0.2765957446808511
Will the New York Islanders win the 2026 NHL Stanley Cup? - Yes 🟢,33.0033604725,0.023954,0.0165,0,47.912879,-14.90951811891,-14.90951811891,-0.31117975855531455
Will the Washington Capitals win the 2026 NHL Stanley Cup? - Yes 🟢,32.999167410000005,0.024,0.0165,0,47.998789,-14.999621549999993,-14.999621549999993,-0.3124999997395766
Russia x Ukraine ceasefire by end of 2026? - Yes 🟢,32.222221755,0.539999,0.435,0,39.999925,-7.777703590926997,-7.777703590926997,-0.19444295435371434
Will turnout in the second round of the 2026 Portuguese presidential election be between 50% and 52%? - Yes 🟢,30.625000000000004,0.962,0.6125,0,48.1,-17.474999999999998,-17.474999999999998,-0.36330561330561323
Ink FDV above $1B one day after launch? - Yes 🟢,30.466092075,0.771349,0.235,0,99.999956,-69.533863907805,-69.533863907805,-0.6953389450271859
Will Zelenskyy and Putin not meet before 2027? - Yes 🟢,30.3398194,0.51,0.76,0,20.359616,9.980203750000001,9.980203750000001,0.4901960700044638
Will Yoo Jeong-bok win the 2026 Incheon mayoral election? - Yes 🟢,29.798746463,0.117996,0.0745,0,47.196415,-17.397668136304,-17.397668136304,-0.36862266204549643
Will Austria win Group J in the 2026 FIFA World Cup? - Yes 🟢,29.30015,0.135691,0.145,0,27.41908,1.881069629999999,1.881069629999999,0.06860440357590404
Will Waymo launch in Washington DC by June 30 2026? - Yes 🟢,28.872567485,0.658064,0.095,0,199.999971,-171.127403561832,-171.127403561832,-0.8556371418765457
Will Shai Gilgeous-Alexander win the 2025–2026 NBA MVP? - Yes 🟢,28.04877945,0.409999,0.575,0,19.99995,8.048828970486003,8.048828970486003,0.40244245463043676
Will the Fed Cut–Pause–Cut in the next three decisions (Dec–Jan–Mar)? - Yes 🟢,28.0271922,0.377433,0.07,0,151.119818,-123.09262542318001,-123.09262542318001,-0.8145366177133697
Will the Fed decrease interest rates by 25 bps after the March 2026 meeting? - Yes 🟢,27.660972185,0.36,0.055,-9.941824,359.9982,-153.392663935,-163.334487935,-0.45370917947645295
Will Nathan MacKinnon win the 2025–2026 NHL Art Ross Trophy? - Yes 🟢,27.621000000000002,0.416571,0.275,0,41.840391,-14.21939124,-14.21939124,-0.33984843114874336
Will Luxembourg win Eurovision 2026? - Yes 🟢,27.499296605,0.033,0.0275,0,32.999156,-5.499859320999999,-5.499859320999999,-0.1666666662929197
Next Thai Prime Minister Chosen by March 31? - Yes 🟢,26.5,0.8,0.265,0,80,-53.5,-53.5,-0.66875
Will Anyones Legend win the LPL 2026 season? - Yes 🟢,26.5,0.34,0.265,0,34,-7.5,-7.5,-0.22058823529411764
Will the All India Anna Dravida Munnetra Kazhagam (ADMK) win the most seats in the 2026 Tamil Nadu Legislative Assembly election? - Yes 🟢,26.1,0.25,0.1305,0,50,-23.9,-23.9,-0.478
Will turnout in the 2025 Honduran general election be between 60% and 65%? - Yes 🟢,25.82065876,0.855903,0.1105,0,199.999813,-174.17915386136002,-174.17915386136002,-0.8708965835951058
Will Sergio Fajardo win the 2026 Colombian presidential election? - Yes 🟢,25.4995129245,0.12,0.0255,0,119.997708,-94.4981949555,-94.4981949555,-0.7874999992124849
Will Nepali Congress win the most seats in the Nepal House of Representatives election? - Yes 🟢,25.49829966,0.25,0.255,0,24.998333,0.4999666600000019,0.4999666600000019,0.020000000000000077
Will Norway win Eurovision 2026? - Yes 🟢,25.486821549,0.041415,0.0255,0,41.393597,-15.906775096170001,-15.906775096170001,-0.3842810542937354
Will Colombia win Group K in the 2026 FIFA World Cup? - Yes 🟢,24.742141900000004,0.3,0.335,0,22.157142,2.5849999000000032,2.5849999000000032,0.11666666666666681
Will Belgium win Eurovision 2026? - Yes 🟢,23.99906916,0.046,0.024,0,45.998216,-21.999146729999996,-21.999146729999996,-0.47826086842150567
"Will the U.S. invade Venezuela by March 31, 2026? - No 🔴",23.756095708,0.819999,0.974,0,19.999974,3.7561216582420016,3.7561216582420016,0.18780632706032524
Will Brad Raffensperger win the 2026 Georgia Governor Republican primary election? - Yes 🟢,23.52363771,0.14516,0.235,0,14.530601,8.993036646239998,8.993036646239998,0.6189032818559946
Will MetaMask launch a token by June 30? - Yes 🟢,21.613888665,0.717131,0.155,0,99.999933,-78.386044188033,-78.386044188033,-0.7838609670671779
FIFA World Cup 2026 Qualification Longshots Parlay - No 🔴,20.633593854999997,0.807421,0.595,0,27.999995,-7.3664010760890015,-7.3664010760890015,-0.26308579969707147
Will the Brooklyn Nets make the NBA Playoffs? - No 🔴,20.2755,0.89,0.9655,0,18.69,1.5854999999999997,1.5854999999999997,0.08483146067415728
MegaETH market cap (FDV) >$2B one day after launch? - Yes 🟢,19.64285697,0.839999,0.165,0,99.99988,-80.357023102382,-80.357023102382,-0.8035711953092544
Will JD Gaming win the LPL 2026 season? - Yes 🟢,19.39903,0.118997,0.194,0,11.899105,7.499924985,7.499924985,0.6302932014634713
Will China invades Taiwan before GTA VI? - No 🔴,18.8235288,0.509999,0.48,0,19.99996,-1.1764313343150015,-1.1764313343150015,-0.05882168435911879
Sundar Pichai out as Google CEO before 2027? - No 🔴,18.16235142,0.958024,0.87,0,19.999964,-1.8376124383839993,-1.8376124383839993,-0.09188078730461713
Kraken IPO closing market cap above $16B? - Yes 🟢,17.931032730000002,0.869999,0.39,0,39.99995,-22.068917382992996,-22.068917382992996,-0.5517236242293552
"Israel strikes Iran by June 30, 2026? - No 🔴",17.322027665,0.629256,0.545,0,19.999981,-2.6779536934719985,-2.6779536934719985,-0.13389781187652122
Will Ukraine agree to cede territory to Russia before 2027? - Yes 🟢,16.62942824,0.348779,0.29,0,19.999984,-3.370555732824002,-3.370555732824002,-0.16852792146353723
NYSE marketwide circuit breaker before 2027? - No 🔴,15.9,0.78,0.795,0,15.6,0.3000000000000007,0.3000000000000007,0.019230769230769277
"Aziz Akhannouch out as Morocco Prime Minister by December 31, 2026? - No 🔴",15.531914641999998,0.939999,0.146,0,99.999892,-84.467977355023,-84.467977355023,-0.8446806858053706
Will Umaro Sissoco Embaló win the 2025 Guinea-Bissau presidential election? - Yes 🟢,15.3125,0.96,0.049,0,300,-284.6875,-284.6875,-0.9489583333333332
Will Uruguay win Group H in the 2026 FIFA World Cup? - Yes 🟢,15.226040569999999,0.18,0.185,0,14.814526,0.41151460999999934,0.41151460999999934,0.02777777770277627
Will CDU/CSU–SPD German federal coalition break before 2027? - Yes 🟢,15,0.2,0.15,0,20,-5,-5,-0.25
Will the Toronto Maple Leafs win the 2026 NHL Stanley Cup? - Yes 🟢,14.999547915,0.032789,0.0075,0,65.576024,-50.576475629658,-50.576475629658,-0.7712647480679523
Will Denmark win Eurovision 2026? - Yes 🟢,14.507155083,0.056287,0.0145,0,56.314775,-41.807619962298,-41.807619962298,-0.742391671853399
Will Jason Esteves win the 2026 Georgia Governor Democratic primary election? - Yes 🟢,14.000000000000002,0.11,0.07,0,22,-7.999999999999998,-7.999999999999998,-0.36363636363636354
Will Nikolai Denkov win the next Bulgarian presidential election? - Yes 🟢,14.000000000000002,0.12,0.14,0,12,2.0000000000000018,2.0000000000000018,0.16666666666666682
Will Geoff Duncan win the 2026 Georgia Governor Democratic primary election? - Yes 🟢,13.999746740000003,0.139998,0.07,0,27.999093,-13.999346747235997,-13.999346747235997,-0.49999286574161517
Will J.D. Vance announce a presidential run before 2027? - Yes 🟢,13.4347825,0.446601,0.1,0,59.999873,-46.56509049282499,-46.56509049282499,-0.7760864842634748
Will Donald Trump win the Nobel Peace Prize in 2026? - Yes 🟢,13.389345235,0.214722,0.115,0,24.999887,-11.610541613258,-11.610541613258,-0.464423763725732
Will the 10-year Treasury yield hit 4.5% before 2027? - Yes 🟢,12.571427439999999,0.699999,0.44,0,19.99997,-7.428542188574001,-7.428542188574001,-0.3714276665701999
"Kraken IPO by March 31, 2026? - Yes 🟢",12.27272688,0.659999,0.135,0,59.999907,-47.727180290912,-47.727180290912,-0.7954542378026019
Will Brazil win Group C in the 2026 FIFA World Cup? - Yes 🟢,11.94165,0.76,0.765,0,11.8636,0.07804999999999929,0.07804999999999929,0.006578947368420992
Will Fernando Dias da Costa win the 2025 Guinea-Bissau presidential election? - Yes 🟢,11.726065436,0.31383,0.092,0,39.999903,-28.27383799639,-28.27383799639,-0.7068476640153353
Will Rosen Zhelyazkov win the next Bulgarian presidential election? - Yes 🟢,11.5176,0.1175,0.12,0,11.27765,0.23995000000000033,0.23995000000000033,0.021276595744680882
Supreme Court rules in favor of Trumps tariffs? - Yes 🟢,11.458332875000002,0.239999,0.275,0,9.999958,1.4583749416650011,1.4583749416650011,0.1458381066865482
Katy Perry and Justin Trudeau engaged by end of 2026? - Yes 🟢,10.817604,0.249593,0.27,0,9.999993,0.8176105364000001,0.8176105364000001,0.08176111087277763
Will Google have the best AI model for coding on March 31? - Yes 🟢,10.799922672000001,0.16,0.054,0,31.999771,-21.199848208,-21.199848208,-0.6624999975156072
Will Ulf Kristersson be the next Prime Minister of Sweden? - Yes 🟢,9.973399999999998,0.17,0.235,0,7.2148,2.7585999999999977,2.7585999999999977,0.38235294117647023
Will Trump and Putin meet next in Belarus? - Yes 🟢,9.86305048,0.040555,0.02,0,19.999801,-10.13675013082,-10.13675013082,-0.5068425496243687
Will Portugal win Group K in the 2026 FIFA World Cup? - Yes 🟢,9.696,0.62,0.64,0,9.393,0.30299999999999905,0.30299999999999905,0.03225806451612893
Will xAI have the best AI model at the end of March 2026? - Yes 🟢,7.7993109480000005,0.126,0.078,0,12.598887,-4.799575967999999,-4.799575967999999,-0.380952378412474
"Will Trump meet with Putin by March 31, 2026? - Yes 🟢",7.6666664749999995,0.299999,0.115,0,19.999933,-12.333266358334999,-12.333266358334999,-0.6166653837457855
Will inflation reach more than 3% in 2026? - Yes 🟢,7.0886065600000014,0.789999,0.28,0,19.999972,-12.911365203547998,-12.911365203547998,-0.6455691639742295
Will Blagomir Kotsev win the next Bulgarian presidential election? - Yes 🟢,7.070444999999999,0.066608,0.0705,0,6.680116,0.39032867999999965,0.39032867999999965,0.05843142244835264
Will Platforma Reupblicana “Nô Kumpu Guiné” win the most seats in the 2025 Guinea-Bissau National People’s Assembly election? - Yes 🟢,6.535636563,0.933344,0.061,0,99.999954,-93.46431708055201,-93.46431708055201,-0.9346436007415764
Will Mark Kelly win the 2028 Democratic presidential nomination? - Yes 🟢,6.502810301999999,0.072276,0.0235,0,19.999877,-13.497067033632,-13.497067033632,-0.6748575020552375
Will Juan Carlos Pinzón win the 2026 Colombian presidential election? - Yes 🟢,6.5,0.14,0.0065,0,140,-133.5,-133.5,-0.9535714285714286
Will Chris Carr win the 2026 Georgia Governor Republican primary election? - Yes 🟢,6.5,0.166,0.065,0,16.6,-10.100000000000001,-10.100000000000001,-0.608433734939759
Will Saudi Aramco be the largest company in the world by market cap on December 31? - Yes 🟢,6.249736250000001,0.01,0.0125,0,4.999789,1.2499472500000008,1.2499472500000008,0.25000000000000017
"Will SpaceX not IPO by December 31, 2027? - Yes 🟢",5.5,0.3,0.055,0,30,-24.5,-24.5,-0.8166666666666668
USD.AI FDV above $800M one day after launch? - Yes 🟢,5.433072074999999,0.82826,0.045,0,99.999917,-94.5668451881,-94.5668451881,-0.9456692367864666
Will Andy Biggs win the 2026 Arizona Governor Republican primary election? - No 🔴,5.2498498499999995,0.44,0.105,0,21.999371,-16.74952095,-16.74952095,-0.7613636294419508
Will Purdue win the 2026 NCAA Tournament? - Yes 🟢,4.999999949999999,0.119999,0.03,0,19.999833,-14.999833183335,-14.999833183335,-0.7499979216493958
Will Trump nominate Kevin Warsh as the next Fed chair? - No 🔴,4.827586134000001,0.869999,0.042,0,99.999884,-95.172297413473,-95.172297413473,-0.9517240781346608
Will Leonardo DiCaprio win Best Actor at the 98th Academy Awards? - Yes 🟢,4.3477500000000004,0.391006,0.085,0,19.999957,-15.6522069,-15.6522069,-0.7826120276158595
Will Ecuador win Group E in the 2026 FIFA World Cup? - Yes 🟢,4.29066245,0.17,0.185,0,3.942771,0.34789154999999994,0.34789154999999994,0.08823529187974649
Will Fomo launch a token by June 30 2026? - Yes 🟢,4.2,0.5,0.105,0,20,-15.8,-15.8,-0.79
Will SpaceXs market cap be between $900B and $1T at market close on IPO day? - Yes 🟢,3.9,0.12,0.013,0,36,-32.1,-32.1,-0.8916666666666667
Ostium FDV above $700M one day after launch? - Yes 🟢,3.0909089750000005,0.549999,0.085,0,19.999963,-16.909053911365,-16.909053911365,-0.8454542596586303
Will xAI release a dLLM by June 30? - Yes 🟢,2.97189375,0.47108,0.07,0,19.999996,-17.028102075,-17.028102075,-0.8514052740310548
1k+ container ship transits of Suez Canal in Q1 2026? - Yes 🟢,2.6,0.5,0.065,0,20,-17.4,-17.4,-0.8699999999999999
Will Tamilaga Vettri Kazhagam (TVK) win the most seats in the 2026 Tamil Nadu Legislative Assembly election? - Yes 🟢,2.42307576,0.22,0.315,0,1.692307,0.7307688800000001,0.7307688800000001,0.4318181511983346
Will CDU win the most seats in the 2026 Berlin state elections? - Yes 🟢,2.404761015,0.629999,0.505,0,2.999994,-0.5952331130970001,-0.5952331130970001,-0.1984114345218691
Will China unban Bitcoin by 2027? - Yes 🟢,2.1590908399999997,0.109999,0.0475,0,4.999954,-2.8408635454560005,-2.8408635454560005,-0.5681779363282143
Will Natthaphong Ruengpanyawut be the next prime minister of Thailand? - Yes 🟢,1.6,0.294999,0.004,0,117.9996,-116.3996,-116.3996,-0.9864406320021424
Will Croatia win Group L in the 2026 FIFA World Cup? - Yes 🟢,0.7038459,0.22,0.225,0,0.688205,0.015641020000000005,0.015641020000000005,0.022727268764394338
Will the National Union for Democracy and Progress win the most seats in the 2025 Central African Republic National Assembly election? - Yes 🟢,0.599955084,0.035,0.006,0,3.499738,-2.899782906,-2.899782906,-0.8285714262039044
Will Dan Kleban be the Democratic nominee for Senate in Maine? - Yes 🟢,0.25,0.002,0.0005,0,1,-0.75,-0.75,-0.75
Will Nepali Communist Party win the most seats in the Nepal House of Representatives election? - Yes 🟢,0.2499761875,0.16,0.0025,0,15.998476,-15.7484998125,-15.7484998125,-0.984375
Will Trump nominate Kevin Hassett as the next Fed chair? - Yes 🟢,0.216133926,0.416408,0.0015,0,59.999931,-59.783796645872,-59.783796645872,-0.9963977566219535
Will FC Barcelona win on 2026-01-25? - Yes 🟢,0.0488625565,0.86,0.9995,6.184137,159.7536,0.0068197365,6.1909567365,0.038753159468706805
Will AC Milan win on 2026-02-13? - Yes 🟢,0.037221380000000005,0.62,0.9995,0.999489,61.99641,0.014132580000000006,1.01362158,0.01634968186061096
Will AS Nancy-Lorraine vs. En Avant Guingamp end in a draw? (2026-01-19 UTC) - No 🔴,0.024794596500000002,0.61,0.9995,11.996954,61,0.009662326500000002,12.006616326500001,0.19682977584426234
Will the Toronto Raptors win the 2026 NBA Finals? - No 🔴,0.02358974,0.984,0.9925,0.914331,99.999984,0.00020202799999999993,0.914533028,0.00914533174325308
"UFC 324: Figueiredo vs. Nurmagomedov (Bantamweight, Prelims) (2026-01-25 UTC) - No 🔴",0.018571709500000002,0.89,0.9995,1.99916,177.943357,0.002034619500000001,2.0011946195,0.011246245171714953
Will Arsenal FC win on 2026-02-12? - No 🔴,0.018533728500000003,0.4,0.9995,0.999791,40,0.011116528500000004,1.0109075285,0.025272688212499998
Will FC Botoşani win on 2026-02-02? - No 🔴,0.0179740085,0.63,0.9995,0.999309,31.490973,0.006644718499999999,1.0059537185,0.03194419297555525
Will the Los Angeles Rams win Super Bowl 2026? - No 🔴,0.0172763575,0.842,0.9995,5.984456,265.220506,0.0027223874999999995,5.9871783875,0.0225743419232448
Will AS Roma vs. VfB Stuttgart end in a draw? (2026-01-22 UTC) - No 🔴,0.016766612500000003,0.68,0.9995,10.997602,67.9966,0.005359612500000003,11.0029616125,0.1618163498248442
Will John Cornyn win the 2026 Texas Republican Primary? - No 🔴,0.016765245,0.73,0.785,9.99953,729.9927,0.001174635000000002,10.000704635,0.013699732387734835
Will Juventus FC vs. Sport Lisboa e Benfica end in a draw? (2026-01-21 UTC) - No 🔴,0.015541225500000002,0.67,0.9995,10.997472,66.995126,0.0051233955000000025,11.0025953955,0.16422978882822015
Will Ivan Cepeda Castro win the 2026 Colombian presidential election? - No 🔴,0.01496875,0.67,0.625,9.99956,669.989441,-0.0010777500000000023,9.99848225,0.014923343023252211
Will Sergio Fajardo win the 2026 Colombian presidential election? - No 🔴,0.0093016025,0.860001,0.9745,4.876412,268.629521,0.0010928929550000008,4.877504892955,0.018156995086757423
Will RB Leipzig win on 2026-01-10? - No 🔴,0.008881557,0.464404,0.9995,1.557728,46.388798,0.004754863056,1.562482863056,0.03368233130455331
Will VfB Stuttgart win on 2026-01-18? - No 🔴,0.008764615500000001,0.43,0.9995,1.9999,85.999471,0.004993945500000001,2.0048939455,0.02331286369773135
Will Kamala Harris win the 2028 Democratic presidential nomination? - No 🔴,0.008290625000000001,0.956,0.9475,0.836785,199.99998,-0.00007437499999999805,0.836710625,0.004183553543355355
GPT ads by March 31? - Yes 🟢,0.007645175500000001,0.307499,0.9995,-109.998153,245.9992,0.005293115649000001,-109.992859884351,-0.44712690075557565
Will Trump talk to Volodymyr Zelenskyy in January? - Yes 🟢,0.0072773595,0.68,0.9995,5.845698,23.38775,0.0023262795000000003,5.8480242795,0.2500464678945174
Timberwolves vs. Jazz (2026-01-21 UTC) - No 🔴,0.0070274845,0.29,0.9995,2.9997,86.993339,0.0049884945,3.0046884945,0.034539293801563356
Will Apple be the largest company in the world by market cap on March 31? - No 🔴,0.0068789615,0.848656,0.9335,0.158353,99.999895,0.0006252154360000001,0.158978215436,0.0015897838236330146
Will CDA be part of the next Government of the Netherlands? - Yes 🟢,0.0054495839999999995,0.954773,0.993,12.022163,1099.999213,0.00020978977599999966,12.022372789776,0.010929437628403102
Celtics vs. Pistons (2026-01-20 UTC) - No 🔴,0.005315341,0.53,0.9995,5.9998,158.997519,0.0024968010000000003,6.002296801,0.03775088340214918
Will France win Group I in the 2026 FIFA World Cup? - Yes 🟢,0.00523396,0.64,0.68,4.999875,320,0.00030787999999999996,5.0001828800000006,0.0156255715
Will Yoon Suk Yeol be sentenced to at least 30 years in prison? - Yes 🟢,0.005068273,0.689999,0.9205,2.898028,19.99997,0.0012691385059999997,2.8992971385060002,0.14496507437291156
Will Ken Paxton win the 2026 Texas Republican Primary? - No 🔴,0.005018165,0.41,0.305,-0.000048,409.986445,-0.0017275650000000004,-0.0017755650000000004,-0.00000433078952159016
Will Rob Jetten become the next Prime Minister of the Netherlands? - Yes 🟢,0.004953084,0.91984,0.993,76.273742,999.999446,0.00036492207999999984,76.27410692208,0.07627414917795863
Will One Battle After Another win Best Film Editing at the 98th Academy Awards? - Yes 🟢,0.0047446,0.58128,0.7,2.019968,19.999972,0.0008046841600000002,2.0207726841599998,0.10103877566228592
Labour leadership election scheduled by March 31? - No 🔴,0.004702425,0.669902,0.9275,6.569925,19.999971,0.0013060218599999997,6.571231021859999,0.3285620275079399
Will Norway win Group I in the 2026 FIFA World Cup? - Yes 🟢,0.00429298,0.228601,0.235,0.699159,114.320777,0.00011689693199999976,0.699275896932,0.00611678747540353
Will Mexico win Group A in the 2026 FIFA World Cup? - No 🔴,0.0041992999999999996,0.44,0.49,0.5352,3.928571,0.00042849999999999963,0.5356285000000001,0.13634181487365254
Will Real Madrid win the 2025–26 La Liga? - Yes 🟢,0.003948205,0.430102,0.365,38.840283,238.999861,-0.000704208334,38.839578791666,0.16250879238656124
Will Abelardo de la Espriella  win the 2026 Colombian presidential election? - No 🔴,0.0036603,0.637888,0.63,-6.620485,637.801085,-0.00004582928000000002,-6.620530829280001,-0.010380243911438315
Will Iván Cepeda Castro win the 1st round of the 2026 Colombian presidential election? - Yes 🟢,0.0034849300000000002,0.44,0.61,23.522742,43.998742,0.0009712100000000001,23.52371321,0.5346451316721738
Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination? - No 🔴,0.00345529,0.889999,0.905,0.898844,39.999953,0.00005727381800000025,0.898901273818,0.022472558250705946
Will Rachida Dati win the Paris mayor election? - Yes 🟢,0.0034378399999999997,0.58,0.245,-128.677635,233.235952,-0.00470072,-128.68233572,-0.5517259865665993
